constituency_geographic_code,country_name,constituency_name,result_summary_2024,con_2024,lab_2024,ruk_2024,turnout_2024,prev_con_2024,prev_lab_2024,con_lost_2024,con_2019,lab_2019,turnout_2019,pct_age_18_24,pct_age_65_plus,pct_born_outside_uk,pct_christian,pct_no_religion,pct_owner_occupiers,pct_no_qualifications,pct_higher_education,pct_white,pct_lgb_plus,hanretty_leave,DIF_Cons,DIF_Turnout
E14001477,England,Slough,Lab hold,0.172305,0.338879,0.077453,0.532357463558645,0,1,0,0.29506147,0.5880158,0.605150955676279,0.078441494,0.09718486,0.444094633,0.311534407,0.126969355,0.48994406,0.204114292,0.348541279,0.350624895,0.019271803,0.53666558,-0.12275647,-0.0727934921176343
E14001478,England,Smethwick,Lab hold,0.12946,0.48008,0.161469,0.481931844694838,0,1,0,0.3018062,0.5696607,0.575461759955053,0.086384723,0.134281462,0.295620341,0.357787545,0.227233561,0.537369314,0.284493961,0.248144089,0.473988843,0.02594409,0.627856762,-0.1723462,-0.0935299152602148
E14001479,England,Solihull West and Shirley,Con hold,0.347377,0.248821,0.152505,0.652737551520553,1,0,0,0.6089799,0.19450368,0.711385513985568,0.06527647,0.211387923,0.127840613,0.499090535,0.287672419,0.781063533,0.147661266,0.3993992,0.774277187,0.01708027,0.529566915,-0.2616029,-0.0586479624650153
E14001480,England,South Basildon and East Thurrock,RUK gain from Con,0.256871,0.305444,0.307922,0.544204862878924,1,0,1,0.6544077,0.2356413,0.610035187256212,0.074615392,0.177486276,0.118865786,0.480313409,0.423269108,0.647530469,0.225032681,0.222726488,0.866819759,0.020829736,0.740549946,-0.3975367,-0.0658303243772889
E14001481,England,South Cambridgeshire,LD gain from Con,0.274447,0.111251,0.089223,0.709777955953289,1,0,1,0.43531743,0.15131995,0.795903767685867,0.071226375,0.207769803,0.186212047,0.458403233,0.414099436,0.668870472,0.122614537,0.490667349,0.864431821,0.029508502,0.396232185,-0.16087043,-0.0861258117325779
E14001482,England,South Cotswolds,LD gain from Con,0.344024,0.075392,0.098418,0.726500951772242,1,0,1,0.5790295,0.10658219,0.729966376175118,0.063653097,0.239749069,0.085951486,0.538608017,0.381446571,0.69182157,0.130925796,0.397167103,0.952531392,0.02156575,0.479737559,-0.2350055,-0.00346542440287678
E14001483,England,South Derbyshire,Lab gain from Con,0.296609,0.387739,0.196318,0.620465583199935,1,0,1,0.6211784,0.27195492,0.662888682902166,0.065185467,0.192397494,0.061194519,0.473402288,0.429387962,0.743116521,0.165676396,0.311551713,0.929658972,0.023051421,0.61718273,-0.3245694,-0.0424230997022308
E14001484,England,South Devon,LD gain from Con,0.314525,0.062566,0.129847,0.678152807185065,1,0,1,0.53566223,0.17029287,0.755868937523539,0.054539841,0.300630748,0.058458414,0.474550667,0.437633697,0.692894891,0.154682936,0.348698643,0.97295129,0.025637365,0.533256199,-0.22113723,-0.0777161303384734
E14001485,England,South Dorset,Lab gain from Con,0.297959,0.31933,0.166568,0.645869553764291,1,0,1,0.5919877,0.24776646,0.687878392484342,0.06282563,0.27278267,0.06279767,0.484236934,0.433707774,0.66127575,0.168644433,0.280838796,0.968361032,0.026448635,0.600679221,-0.2940287,-0.0420088387200518
E14001486,England,South East Cornwall,Lab gain from Con,0.279166,0.31794,0.188918,0.678365953698351,1,0,1,0.590254,0.20315042,0.728343602754621,0.056268347,0.28227624,0.044163581,0.485514815,0.436699467,0.699220945,0.16385411,0.306789019,0.977814243,0.025261822,0.550370152,-0.311088,-0.0499776490562702
E14001487,England,South Holland and The Deepings,Con hold,0.380187,0.197823,0.230917,0.585296853694902,1,0,0,0.7592265,0.13217023,0.645910768462943,0.064615132,0.238876862,0.134223692,0.580698197,0.34047606,0.702183407,0.232494939,0.213471525,0.963481581,0.019540533,0.713533464,-0.3790395,-0.0606139147680413
E14001488,England,South Leicestershire,Con hold,0.355614,0.248408,0.199283,0.654163110901657,1,0,0,0.66535246,0.1992845,0.724356770764471,0.064909861,0.209132105,0.051323988,0.478386792,0.439573646,0.771762208,0.155803609,0.315271767,0.941327156,0.022481527,0.568786735,-0.30973846,-0.0701936598628139
E14001489,England,South Norfolk,Lab gain from Con,0.293007,0.350007,0.152948,0.669932167662081,1,0,1,0.56497675,0.23377751,0.742543350945774,0.057500945,0.223931716,0.074698005,0.461511032,0.455081797,0.74039923,0.148780617,0.351869543,0.946936403,0.024891861,0.47794966,-0.27196975,-0.0726111832836923
E14001490,England,South Northamptonshire,Con hold,0.357394,0.288731,0.166899,0.686372758298928,1,0,0,0.6317732,0.20776685,0.72924041538763,0.062748612,0.202384703,0.076840504,0.503224663,0.419678814,0.745009031,0.137451859,0.350964034,0.94917273,0.021176159,0.546740886,-0.2743792,-0.0428676570887023
E14001491,England,South Ribble,Lab gain from Con,0.285509,0.424658,0.19253,0.636338872241896,1,0,1,0.5352021,0.36223847,0.683474711574505,0.062745471,0.224428819,0.044736599,0.627341259,0.300092911,0.763862404,0.154796864,0.330839355,0.957227246,0.023326482,0.565577006,-0.2496931,-0.0471358393326088
E14001492,England,South Shields,Lab hold,0.112101,0.410656,0.229986,0.538630313313635,0,1,0,0.25824273,0.4408926,0.656837576192184,0.068071733,0.218318427,0.051955621,0.512210782,0.394439813,0.57389044,0.205863903,0.27246693,0.927972425,0.025978454,0.602792369,-0.14614173,-0.118207262878548
E14001493,England,South Shropshire,Con hold,0.341277,0.134339,0.17755,0.67364398711478,1,0,0,0.6538728,0.1578911,0.749487239400784,0.055908406,0.302366733,0.040674924,0.588355486,0.338782045,0.69518933,0.177631094,0.331698503,0.97716564,0.019838977,0.567236944,-0.3125958,-0.075843252286004
E14001494,England,South Suffolk,Con hold,0.329542,0.267105,0.189586,0.654002331845777,1,0,0,0.6205644,0.19201294,0.705023216547066,0.060174154,0.265736689,0.057283997,0.495608668,0.429256777,0.71039801,0.174354136,0.294880908,0.966721801,0.02128512,0.541852214,-0.2910224,-0.0510208847012897
E14001495,England,South West Devon,Con hold,0.342942,0.302515,0.179185,0.673221649484536,1,0,0,0.6257041,0.21411765,0.744318106433509,0.059414925,0.248631147,0.047492904,0.497762425,0.432419055,0.765822022,0.137051475,0.333051027,0.977727241,0.021596174,0.546911776,-0.2827621,-0.0710964569489728
E14001496,England,South West Hertfordshire,Con hold,0.34107,0.199714,0.140714,0.672651490862456,1,0,0,0.52179724,0.16081607,0.711063282647585,0.064972692,0.182773555,0.185459601,0.477452831,0.312480441,0.711468431,0.133510625,0.426356785,0.77879911,0.018779461,0.510603867,-0.18072724,-0.0384117917851291
E14001497,England,South West Norfolk,Lab gain from Con,0.253006,0.267216,0.224608,0.593316738932605,1,0,1,0.6865491,0.18331286,0.662781394835577,0.065156929,0.241757605,0.120018155,0.499237084,0.421071946,0.659399313,0.23815188,0.222851945,0.961669852,0.023847285,0.6649718,-0.4335431,-0.0694646559029719
E14001498,England,South West Wiltshire,Con hold,0.338265,0.268021,0.169815,0.631823842564082,1,0,0,0.58314455,0.21525499,0.660186440441084,0.066796649,0.220918957,0.101494878,0.483608079,0.430532918,0.675726672,0.167637573,0.285658924,0.950555925,0.026864515,0.573169569,-0.24487955,-0.0283625978770025
E14001499,England,Southampton Itchen,Lab gain from Con,0.254303,0.414737,0.180091,0.556501265008263,1,0,1,0.5050927,0.4102402,0.657255717255717,0.121461021,0.145684172,0.193905363,0.404066836,0.464733193,0.507502944,0.174896365,0.291990353,0.859525908,0.048911412,0.594574345,-0.2507897,-0.100754452247455
E14001500,England,Southampton Test,Lab hold,0.184667,0.445329,0.146935,0.546474358974359,0,1,0,0.35655865,0.49464372,0.643138936535163,0.138024627,0.128606454,0.277764241,0.401427628,0.413351669,0.442131356,0.179367278,0.334323231,0.772488352,0.04822321,0.502024936,-0.17189165,-0.096664577560804
E14001501,England,Southend East and Rochford,Lab gain from Con,0.286665,0.388214,0.181914,0.564763518805987,1,0,1,0.59000856,0.31329796,0.615701771906297,0.077004509,0.183833634,0.127526755,0.420776207,0.457571224,0.550952891,0.208327571,0.251235181,0.875787588,0.034006764,0.599540156,-0.30334356,-0.0509382531003101
E14001502,England,Southend West and Leigh,Lab gain from Con,0.314895,0.356392,0.176141,0.624956755462118,1,0,1,0.5905564,0.2900177,0.669335103613454,0.063693029,0.20044342,0.106430156,0.431416596,0.448891871,0.689005236,0.188212586,0.28041865,0.889858732,0.028509429,0.581419412,-0.2756614,-0.0443783481513363
E14001503,England,Southgate and Wood Green,Lab hold,0.175976,0.510981,0.068906,0.588984034458745,0,1,0,0.2855327,0.5779519,0.693268800799642,0.077955943,0.135743753,0.466693106,0.449366399,0.237265708,0.474743986,0.201787072,0.42831749,0.583513621,0.033906845,0.364898698,-0.1095567,-0.104284766340897
E14001504,England,Southport,Lab gain from Con,0.2544,0.382876,0.164118,0.611873820290327,1,0,1,0.5037745,0.36783248,0.671556466400604,0.061912097,0.252649415,0.087848663,0.594293989,0.326565404,0.686600348,0.182149385,0.312452784,0.953713192,0.024564396,0.488775109,-0.2493745,-0.0596826461102766
E14001505,England,Spelthorne,Con hold,0.304077,0.269636,0.179439,0.625708167303678,1,0,0,0.5885882,0.21708746,0.679177469580367,0.064485736,0.180567832,0.208739235,0.509271041,0.311903259,0.681011386,0.168086178,0.335836472,0.786713286,0.023427941,0.60299599,-0.2845112,-0.0534693022766884
E14001506,England,Spen Valley,Lab gain from Con,0.240124,0.391544,0.24083,0.565210208970017,1,0,1,0.46359804,0.33514795,0.654145131566185,0.066758467,0.202451279,0.063543334,0.472564437,0.388397174,0.689968492,0.201124883,0.27762733,0.883435153,0.024139368,0.599734262,-0.22347404,-0.0889349225961675
E14001507,England,St Albans,LD hold,0.181889,0.100535,0.084008,0.709578080534514,0,0,0,0.39251676,0.088214554,0.780138542063459,0.058425183,0.16198294,0.191330296,0.447544789,0.373973855,0.680246543,0.109510343,0.517247529,0.806044835,0.023578417,0.371100263,-0.21062776,-0.0705604615289447
E14001508,England,St Austell and Newquay,Lab gain from Con,0.288624,0.341479,0.197124,0.61428045638572,1,0,1,0.5557371,0.26639804,0.738727626198297,0.065324165,0.230995149,0.0514869,0.440950328,0.479564934,0.657665946,0.178698354,0.264233735,0.97189041,0.02764548,0.647851003,-0.2671131,-0.124447169812578
E14001509,England,St Helens North,Lab hold,0.111355,0.525868,0.225206,0.536200204019448,0,1,0,0.2662055,0.52290744,0.625128151205279,0.066200838,0.208384907,0.045794475,0.623342784,0.314611453,0.653165767,0.212908572,0.269797938,0.968922502,0.026458186,0.582716,-0.1548505,-0.0889279471858304
E14001510,England,St Helens South and Whiston,Lab hold,0.080373,0.49741,0.183357,0.531445178778521,0,1,0,0.21292156,0.58122784,0.639962219998026,0.072086795,0.198019906,0.056840707,0.627705673,0.305333853,0.630060139,0.218105625,0.272391742,0.956559121,0.026643257,0.568448088,-0.13254856,-0.108517041219505
E14001511,England,St Ives,LD gain from Con,0.233796,0.057955,0.134952,0.687444625453714,1,0,1,0.48986065,0.09078091,0.768810532471793,0.057757491,0.280788177,0.050303937,0.460562441,0.456585355,0.653014198,0.15798683,0.323760802,0.964952028,0.029372086,0.547404602,-0.25606465,-0.0813659070180791
E14001512,England,St Neots and Mid Cambridgeshire,LD gain from Con,0.281684,0.13082,0.107277,0.676976252960379,1,0,1,0.5129589,0.18811822,0.669928646969839,0.063234974,0.174312447,0.151438033,0.431902897,0.462101001,0.681438089,0.125962851,0.422455641,0.895934836,0.029505668,0.455812198,-0.2312749,0.00704760599053989
E14001513,England,Stafford,Lab gain from Con,0.302897,0.402769,0.187181,0.651611715386359,1,0,1,0.5794274,0.31203836,0.727433829054255,0.063045341,0.22057937,0.08763016,0.524326783,0.381105494,0.675525414,0.161647188,0.34046214,0.922313972,0.026318808,0.565783056,-0.2765304,-0.0758221136678967
E14001514,England,Staffordshire Moorlands,Con hold,0.353563,0.326428,0.232437,0.619555886224461,1,0,0,0.64097947,0.26691943,0.673327343003437,0.060883033,0.261777095,0.026152796,0.588358149,0.342227228,0.775237137,0.202517735,0.283057449,0.980054039,0.017512867,0.648250719,-0.28741647,-0.0537714567789768
E14001515,England,Stalybridge and Hyde,Lab hold,0.184538,0.43825,0.208948,0.515311699993081,0,1,0,0.3795081,0.44904172,0.580161034123898,0.068884757,0.176413185,0.072594497,0.469138719,0.410055981,0.621196995,0.202465082,0.262899357,0.89551423,0.032783101,0.579144033,-0.1949701,-0.0648493341308166
E14001516,England,Stevenage,Lab gain from Con,0.259394,0.414328,0.179492,0.601823151487827,1,0,1,0.53117466,0.3516138,0.677604092653119,0.070759813,0.160865042,0.156563842,0.440723403,0.443254111,0.585825352,0.164831728,0.310897035,0.839543242,0.026785938,0.571469091,-0.27178066,-0.0757809411652924
E14001517,England,Stockport,Lab hold,0.113706,0.498752,0.149188,0.570036016285625,0,1,0,0.28180888,0.54284286,0.615455603258035,0.068693189,0.150644297,0.1159033,0.431717599,0.435675861,0.586787537,0.179460013,0.353872527,0.853155832,0.04290374,0.482080944,-0.16810288,-0.0454195869724099
E14001518,England,Stockton North,Lab hold,0.214647,0.457956,0.245689,0.532459212437003,0,1,0,0.3749652,0.46710587,0.617778987947663,0.070913328,0.178680602,0.066748674,0.481587974,0.416081517,0.585691567,0.218071439,0.251561792,0.917973325,0.030454934,0.658145641,-0.1603182,-0.0853197755106598
E14001519,England,Stockton West,Con hold,0.418849,0.374872,0.140487,0.676768520064563,1,0,0,0.5647839,0.3390586,0.742425971358476,0.060089549,0.210603523,0.052669603,0.557892317,0.355236364,0.803892215,0.134333792,0.367850498,0.932781648,0.018134506,0.547878562,-0.1459349,-0.0656574512939128
E14001520,England,Stoke-on-Trent Central,Lab gain from Con,0.176287,0.423645,0.24203,0.478092993009267,1,0,1,0.47114012,0.42890912,0.5756201275691,0.110065343,0.149891095,0.166378948,0.438635015,0.385570972,0.503283533,0.257180734,0.22308882,0.809530976,0.03988069,0.685138787,-0.29485312,-0.0975271345598332
E14001521,England,Stoke-on-Trent North,Lab gain from Con,0.262711,0.403292,0.244094,0.517507945142726,1,0,1,0.54141176,0.34840375,0.599361223700606,0.075309011,0.190330941,0.09661663,0.473215176,0.381975318,0.61622548,0.26183303,0.207927695,0.870282502,0.023615969,0.718958796,-0.27870076,-0.0818532785578796
E14001522,England,Stoke-on-Trent South,Lab gain from Con,0.332031,0.347345,0.216184,0.58486900374275,1,0,1,0.6253474,0.29631054,0.66993169222838,0.064363875,0.221453214,0.073015074,0.526288496,0.352651074,0.706344441,0.227630908,0.258131542,0.8986279,0.022515812,0.652789685,-0.2933164,-0.0850626884856297
E14001523,England,"Stone, Great Wyrley and Penkridge",Con hold,0.464812,0.337012,0,0.597671916267241,1,0,0,0.6848377,0.21582764,0.661108046562283,0.068669482,0.238431212,0.03662371,0.579316436,0.343117507,0.744734997,0.182876888,0.30734579,0.948758625,0.019822887,0.627128228,-0.2200257,-0.0634361302950428
E14001524,England,Stourbridge,Lab gain from Con,0.307563,0.384623,0.197327,0.583771281345611,1,0,1,0.61786616,0.29109713,0.663101374570447,0.073191737,0.208519479,0.074795697,0.480729896,0.371686942,0.655763278,0.215610205,0.269739611,0.867133405,0.022869542,0.636674601,-0.31030316,-0.0793300932248362
E14001525,England,Stratford and Bow,Lab hold,0.071693,0.440774,0.048187,0.537994673933238,0,1,0,0.14516094,0.7043377,0.641511733401942,0.112004636,0.065798025,0.478068145,0.296728679,0.249741614,0.278139535,0.170056622,0.484378742,0.391843938,0.066211905,0.393747732,-0.07346794,-0.103517059468703
E14001526,England,Stratford-on-Avon,LD gain from Con,0.308314,0.070866,0.146396,0.699461130042,1,0,1,0.60190076,0.11341188,0.739860197822844,0.055231886,0.263739615,0.090373675,0.570959803,0.350150396,0.703488783,0.148422239,0.39253694,0.953136432,0.021349862,0.5069437,-0.29358676,-0.0403990677808434
E14001527,England,Streatham and Croydon North,Lab hold,0.119588,0.521446,0.044756,0.583819270635409,0,1,0,0.18839167,0.5789351,0.674661406969099,0.07519355,0.112436116,0.401460622,0.464799541,0.297938909,0.490785214,0.150637658,0.486742073,0.493763258,0.051763566,0.341050608,-0.06880367,-0.0908421363336899
E14001528,England,Stretford and Urmston,Lab hold,0.141124,0.492196,0.119234,0.612111292962357,0,1,0,0.27519125,0.60309184,0.683863301098181,0.074067523,0.161675117,0.151787887,0.463426617,0.329494537,0.636756524,0.171499932,0.356718383,0.734843536,0.035003321,0.489807016,-0.13406725,-0.0717520081358238
E14001529,England,Stroud,Lab gain from Con,0.257493,0.463719,0.114612,0.708824850779796,1,0,1,0.45697668,0.41632614,0.795918634998492,0.060443852,0.232329754,0.062405691,0.465471095,0.450016142,0.718378739,0.140569752,0.37504075,0.966267655,0.027772901,0.473116572,-0.19948368,-0.0870937842186958
E14001530,England,Suffolk Coastal,Lab gain from Con,0.295282,0.31692,0.158743,0.663575856793967,1,0,1,0.564461,0.2139406,0.720655629412493,0.05858315,0.298278543,0.071580259,0.492492654,0.427468308,0.69116479,0.176155308,0.307696179,0.958399425,0.023389826,0.536302868,-0.269179,-0.0570797726185264
E14001531,England,Sunderland Central,Lab hold,0.143429,0.421753,0.269765,0.524748834460569,0,1,0,0.3535744,0.42174992,0.598117983711204,0.086725318,0.199515455,0.091413927,0.528019874,0.366891483,0.576230658,0.221421266,0.281456015,0.895211205,0.030941554,0.58489515,-0.2101454,-0.0733691492506354
E14001532,England,Surrey Heath,LD gain from Con,0.329518,0.065874,0.130828,0.664331192481997,1,0,1,0.5785617,0.09376379,0.736053653370985,0.071078456,0.194270924,0.167089523,0.499638231,0.36433674,0.736757248,0.129555766,0.388181184,0.85465922,0.021413704,0.509750863,-0.2490437,-0.0717224608889875
E14001533,England,Sussex Weald,Con hold,0.340783,0.167544,0.181393,0.67469300953557,1,0,0,0.6371363,0.148711,0.705215840171245,0.059516211,0.255662184,0.075472955,0.492153626,0.424683614,0.760522116,0.14624705,0.327385529,0.962253899,0.021793886,0.542822308,-0.2963533,-0.0305228306356753
E14001534,England,Sutton and Cheam,LD gain from Con,0.289354,0.177079,0.12156,0.658423578551374,1,0,1,0.49983165,0.14261097,0.708251501038101,0.062145759,0.160296296,0.307853356,0.456936679,0.308291517,0.652336538,0.142346785,0.421398929,0.679299629,0.023167416,0.519004867,-0.21047765,-0.049827922486727
E14001535,England,Sutton Coldfield,Con hold,0.382803,0.330188,0.169925,0.652443304535637,1,0,0,0.60399425,0.23568083,0.701557974900783,0.060441208,0.229726236,0.102748945,0.524936908,0.314178147,0.778264962,0.147567773,0.412211806,0.814438098,0.019609831,0.464608291,-0.22119125,-0.0491146703651458
E14001536,England,Swindon North,Lab gain from Con,0.313076,0.405978,0.171108,0.603149240686114,1,0,1,0.5850235,0.30537558,0.656583013455649,0.068475124,0.158042655,0.152249096,0.455796379,0.43513732,0.668430539,0.171523226,0.263667237,0.867932896,0.025968629,0.574329404,-0.2719475,-0.0534337727695352
E14001537,England,Swindon South,Lab gain from Con,0.269456,0.483904,0.138277,0.617209782983121,1,0,1,0.5161629,0.40208372,0.683432687531048,0.072959247,0.148227779,0.268717911,0.468174338,0.378855444,0.590991762,0.177623435,0.284992825,0.749234835,0.031988431,0.530807924,-0.2467069,-0.0662229045479272
